# call_id> Primární klíč. Pokud je 40 znaků dlouhý, hovor nemá v ostatních tabulkách vazby. Pokud je 20 znaků dlouhý, existují vazební data v ostatních out.c tabulkách
# length> Délka hovoru v sekundách
# from> hash volajícího čísla
# to> pokud je hodnota 1xxxx, jedná se o příchozí hovor a ID znamená číslo linky. Pokud je hodnota 8xxxx, je to ID konkrétního operátora (zvedače).
# international> zda jde o mezinárodní volání
# time_block> časový blok, kdy došlo k uskutečnění hovoru
# service_id> id služby na kterou zákazník volá
# length_9>
# length_C>
# length_O>
# length_7>
# operator> telefonní operátor (O2, T-mobile...)
# ope_agent> z ope_calls
# ope_line> z ope_calls
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled>
# ivr>
# time_segment_id>
# length_B>
# transferred_external> zda došlo k přepojení hovoru

"call_id","length","from","to","international","time_block","service_id","length_9","length_C","length_O","length_7","operator","ope_agent","ope_line","wup_question_id","wup_answer_id","cancelled","ivr","time_segment_id","length_B","transferred_external"
"100005019762789787412392745824616968422","142","4a55e158f3f534211171cdc9636e978b","11886","0","2013-02-13 09:00:00","6","142","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000050203320912715516212666685021004720","79","5cba4f49a6abb386a05adbea3cefc041","80103","0","2013-08-20 15:00:00","NULL","79","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001054711402340637","81","b950b21ef21c4e5594ba19bc3e52f48a","11885","0","2014-06-09 21:00:00","6","81","69","NULL","69","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000050401142322929316331848321996427518","104","efac8a63da22fe558494e2b23519ae3d","80258","0","2012-06-04 14:45:00","NULL","104","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005062707084388392981125778401545063","34","08865ac5dff928cf9751ad3143084860","80358","0","2012-08-23 14:00:00","NULL","34","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005074036494385555264917398657358976","58","caff5c13d0ff150697de5431f693d9f8","11886","0","2013-11-23 13:45:00","6","58","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000051044817976037289310636148182189","256","a45facbb55f6aabf1a045b2e40e6396f","11804","0","2014-03-17 13:00:00","7","256","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000051070521298698415595776979535175120","101","26876d37d1e79d9c123bbe87d269cf2e","80014","0","2013-01-09 12:30:00","NULL","101","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000051102436695064516744141192037659260","81","7eb2b6371565d211fc6f946582690f4d","80132","0","2012-08-06 12:30:00","NULL","81","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005125547668817008648479448978839367","39","6d1542966f30786a4ff5a663de7e1928","80138","0","2012-10-21 14:45:00","NULL","39","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005127040782472446886266984678847904","193","ae136c423f830bb386580e0c142d250d","80048","0","2012-11-01 07:30:00","NULL","193","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005138609638487465192143610276753445","118","053777ab41a6009c0621ac96bfe1d11d","11885","0","2014-02-07 15:00:00","6","118","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000051486730757700717775935344040157463","80","2b09b692e19e72c3301c36dd53963e59","80540","0","2013-07-17 13:45:00","NULL","80","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000051727912570116812247153715201946896","65","d64220c9246f22c0293ad7fdeeba09b0","80054","0","2012-06-07 12:45:00","NULL","65","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005177358549638513725757952397540823","35","03551ec92fd7640e76d92c1e5e27a784","80285","0","2013-09-08 07:30:00","NULL","35","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000052069904762881112826260277654859544","1","137f5496dbfd7a9d69188c0e287a052e","10602","0","2014-03-16 00:45:00","10","1","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005210071668038329824073394920431891","12","325aadbb7dd768df319c417a4612b8fb","80113","0","2013-02-23 14:45:00","NULL","12","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000052265437013812811836349708184072602","139","357dd094b0f6e11389709c19348e9675","11804","0","2014-05-12 19:30:00","7","139","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005229041406450675288631793645403167","41","9507dfc6e024718339d0aeeb644e8568","11886","0","2014-05-28 12:00:00","6","41","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005230900737761855786352816214587386","83","b53bc3266bc4ab405844a7654f816948","11885","0","2014-02-17 08:00:00","6","83","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005244402497076404910726636196261946","121","181fa2c7d70b59ecd5ed16d1cf92d7ca","80356","0","2013-07-24 17:00:00","NULL","121","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000052922568631869911200080013122048350","311","8e62ed99a08ac9c8d424b1025e74aacf","80373","0","2012-09-17 11:30:00","NULL","311","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000052940806722838412042083301330588120","56","c8ee611bce67611e4992c1265a6498d8","80153","0","2012-12-21 12:00:00","NULL","56","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000053401661419025012360999887245786424","21","1ce0823a87b511eb5811006404865703","11885","0","2014-01-10 00:45:00","6","21","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000053642721900861814262701962006213863","211","610edc0852435c03c255f7c6ca9c6a02","80084","0","2012-09-27 14:45:00","NULL","211","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000053650677847262354130404203319665","97","7768ed610c46c2cd0606a6672aeb1a2e","80011","0","2013-05-15 15:30:00","NULL","97","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000053723974916124015521143520430770986","188","1c33139b2502d2863084f7a6a8ac173c","11885","0","2013-10-01 11:00:00","6","188","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000053789058704393712802675085927095739","196","c339a025c0a6521eab2ff0f4331ddddf","80059","0","2012-06-18 14:45:00","NULL","196","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000537995775757970929365619286404014","43","fb8ea986c4f66f441c856ae89765d99f","11885","0","2013-12-13 15:30:00","6","43","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005406376174254263599285242364355027","71","4c8218bf029b1286d565cc3557aa4452","80096","0","2012-12-06 19:30:00","NULL","71","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005406715441326476230187098191180840","55","f9bb0deb132db0d5cb6e9ec8e24b1406","80275","0","2012-06-18 12:15:00","NULL","55","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005408676255725219373501880437086393","76","bf126c60661b0d6e7231a2c7ddcb0ddb","80413","0","2012-11-05 19:30:00","NULL","76","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005414194345228109355730189540561731","184","122580bcf9acddf7794622633c660ea7","11886","0","2014-03-07 09:30:00","6","184","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001116271406625963","31","c3302e4cf2e79261e3785a2abeb645db","11886","0","2014-07-29 11:15:00","6","31","24","NULL","24","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"00001077461412237138","77","fdaf292cbe1c96441a2ea0b42a5f0113","11886","0","2014-10-02 10:00:00","6","77","69","NULL","69","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100005438556462457613421430327064744975","306","bddca81c04ce0eb32725389f6398cc51","80043","0","2012-10-29 12:00:00","NULL","306","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005444292267942579866821506959965563","56","1cfee31ac6efea1a856f5c72b3793157","11885","0","2013-12-22 18:15:00","6","56","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000054562187152531115782921227113845316","245","4c5c798715b028ceffbae5fbb702602a","11885","0","2013-11-22 08:30:00","6","245","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005475657197581013921304798534794060","233","c66b2c35cc10a1666577ddd2a60e058d","11803","0","2014-02-08 14:00:00","7","233","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005478263068031241506177281109509943","78","37a225104dc62d349a4cd8a9ee139d77","11886","0","2014-03-20 16:45:00","6","78","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005492030989076675474846721780506554","62","2d0f80ae2ab871b4fbda51f5e1402123","11886","0","2014-05-05 11:30:00","6","62","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001023401409817110","90","71aebd590f46098515f8a1da36401a05","11886","0","2014-09-04 09:45:00","6","90","38","NULL","38","-1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100005532018995939611286683232167228616","175","a50d8cc3f20efa49f3a267e8853612da","80169","0","2012-07-18 13:00:00","NULL","175","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000055355687121195015920481004492496804","33","786ac7eff4fbc756d9fa0362d05e94d0","80456","0","2013-01-29 12:00:00","NULL","33","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000556268348131701660358347392865919","113","dd756b0eac35cd80c1241acff9b0d260","80496","0","2013-07-09 12:45:00","NULL","113","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005569801065517371394997155429306633","89","7bf70f2df1adda5d804660423f38ac7b","11885","0","2014-05-26 06:45:00","6","89","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005571344533620677724653214259811346","82","0d008875e155a4491650f5e1c1ed87fa","80034","0","2013-04-15 15:00:00","NULL","82","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001115001407831728","72","a53fd087377c45f7d32b7ce95bc2995b","10602","0","2014-08-12 10:15:00","10","72","NULL","NULL","26","3","NULL","NULL","NULL","NULL","1","0","NULL","NULL","0"
"00001135381410279372","50","9844e9057efdacb0cfb12a38e1f858f7","11886","0","2014-09-09 18:15:00","6","50","45","NULL","45","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"10000563126389582687717420971155873647","33","3edf1f9dbdd81eb0a369a24cec00559a","80035","0","2012-07-11 13:30:00","NULL","33","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005632159675867975590679627149382198","15","c92bc5adf4e4c029bd7d137d4a57a800","80410","0","2013-10-29 13:30:00","NULL","15","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005636507046515348077689487045381690","127","df1c14cd1b138140943f3ae3bf8fc159","80501","0","2013-01-15 14:15:00","NULL","127","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000056402144223512810087108836506519374","38","a837162996930058fb8b94af8403ba41","11886","0","2013-12-17 13:30:00","6","38","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005641010294154299043142549483457146","65","37483cd3186970de790fcc42f7de0af3","80269","0","2012-10-01 13:45:00","NULL","65","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000056588659008467113720645677961879768","37","39e979b36c4dbae740d354ae4fbe5561","80159","0","2013-07-15 09:45:00","NULL","37","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001101361409234996","118","28ef375ef7912799366cbd5d9454da37","11885","0","2014-08-28 16:00:00","6","118","106","NULL","105","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"1000056779255647281216852272840809188643","144","7fc14395b8a348c617a027c7f729e048","80167","0","2013-01-11 08:15:00","NULL","144","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057003407609281911035200495611372344","27","9c89024302c14d8448fe8736fb9733f8","11884","0","2014-01-17 14:45:00","6","27","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057046457314204613562692466257587641","211","f821f6d1dd71358294cbf5afbc5cfec8","11804","0","2013-02-15 07:45:00","7","211","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057119000954916616932610600156898410","71","28255347bcab01f01faa42e315aa6cb0","80034","0","2013-03-26 10:00:00","NULL","71","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005719158068621135817670906378279072","10","e54c7c3cf4ee8d1f6c8c5a03c8b58d4b","11804","0","2013-12-10 10:30:00","7","10","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000575909839998249585459035385779590","89","9ff85d807da373d679193bd4fe73c04a","11885","0","2013-12-10 14:15:00","6","89","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057729503641720217178048631509020484","51","a9818299c373f5d438438b95cdb87afc","11804","0","2014-02-20 14:00:00","7","51","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057810963361431617889313786390067278","37","3a99985c4a0a73579811d4c1b96d628c","11885","0","2013-10-10 08:45:00","6","37","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057848112907754810189700149945529535","503","14e276ba45e9e47841501d23ecd45581","11885","0","2014-04-09 10:45:00","6","503","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000579425059010165176869051137173437","66","7cb3108286dcba238e777a8ee31664e7","80474","0","2012-12-20 15:30:00","NULL","66","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000057949130561406915138061783952382627","115","91859bbc4039ba05a04683be579ef729","11885","0","2014-03-04 09:00:00","6","115","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000058062945411741315681116787451577533","803","c2b7177eef843c776c7e21772152080f","80342","0","2013-06-12 15:45:00","NULL","803","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000058137968194235915519590206834819214","74","a8ce3126f46cfa672a7622707f2bb30e","80055","0","2013-05-31 08:45:00","NULL","74","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001081991407573991","185","394cd5827de4a72c15cd4bc351fc50ef","11886","0","2014-08-09 10:45:00","6","185","178","NULL","178","1","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100005849376947799697119454936940371800","295","7b620568277d4a26df45ab2831672760","80165","0","2012-08-06 14:30:00","NULL","295","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005865013574704868526615707951382155","75","cb1a20d40767c23edef6f46946d099c6","80043","0","2012-10-26 08:30:00","NULL","75","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000058692600612606910289283454627640681","141","94f4e06bba614160da670411cfbd728b","11885","0","2013-12-02 10:45:00","6","141","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000058792788640927614303058281215999833","215","3cd9a2f15b38881188aeeff920e79735","80059","0","2012-08-24 12:30:00","NULL","215","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005880637903842458365978552240024706","228","51ccf7586847a4a04c50df2d2debaec4","80159","0","2013-01-14 11:45:00","NULL","228","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005888640292337945635896583636291918","16","299e46db0bfc5587ac6e6028b0f1a91d","80019","0","2012-10-22 08:30:00","NULL","16","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000058928128809240310237903343284843756","72","1d50adcfeae5e3ce66de071269959cff","11886","0","2014-03-10 09:45:00","6","72","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100005896930608751364480803219066693757","88","77e17be18cd79d7c0c0686a5b3d75a9e","80091","0","2012-06-18 12:15:00","NULL","88","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000059197790660936816097504691501197857","249","b6c1209807699cdaf69334ef6a979b0d","11884","0","2014-05-20 09:15:00","6","249","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000059237823551848615563502090179899604","199","e96c8d794c0bb7412be76f41046e7a3b","80412","0","2012-08-29 17:30:00","NULL","199","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000059432270471991315396949283806156671","82","e9c56133097344730dbd2283a48c7f60","11885","0","2013-12-17 13:00:00","6","82","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001076971409285458","166","bf330e9f3d2fcc59a1a533a96d59efb8","11885","0","2014-08-29 06:00:00","6","166","159","NULL","159","2","NULL","NULL","NULL","NULL","0","0","NULL","NULL","0"
"100006016332705454014435414791806413437","48","1a85fe187a256809589270ccddd2ef21","80285","0","2012-06-02 09:30:00","NULL","48","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"10000602698653628624118704457697798025","74","cefd27de34ba274473e12ea1952583df","11885","0","2013-12-20 08:45:00","6","74","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006052449462552704101659252077215070","90","dbb1f57d9640f0bfd803c605d135c587","11885","0","2014-01-29 12:45:00","6","90","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006067196711363303651493375252967318","127","5cdb4167ce01f1d54e0a03cb70cd2d2e","11885","0","2013-12-20 19:45:00","6","127","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006093648685046756002673650772519482","143","c8bc687fcf04c3f80b4a0ce5f70c4429","80274","0","2012-06-16 12:00:00","NULL","143","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006127095480304392016649484054957306","105","8c6b57a12635603aaff8e2437f50f294","80223","0","2012-07-09 09:15:00","NULL","105","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006131903681107659644449412180711173","130","af938581f4175b19cab8b52772220b3c","11886","0","2014-02-11 16:45:00","6","130","NULL","NULL","NULL","1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"1000061321182833202515468865849804656760","85","dbfe77dd8253c764ed38d4d03436c866","80342","0","2012-06-25 09:15:00","NULL","85","NULL","NULL","NULL","-1","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"100006141245029797286305508603907729198","226","1ac4af56050cc1eb7103bd5db8d59a10","80278","0","2013-02-01 21:00:00","NULL","226","NULL","NULL","NULL","3","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
"00001107131405629034","15","a1393408ace084f0d39a4318d6f45b8e","10602","0","2014-07-17 22:30:00","10","15","NULL","NULL","15","-1","NULL","NULL","NULL","NULL","1","0","NULL","NULL","0"
"100006158510524106613831304763888576705","94","f589168aae7a2b4ef3a469fdd473d426","80489","0","2013-05-22 15:15:00","NULL","94","NULL","NULL","NULL","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","0"
